Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
02-Mar-12,1.1514,3.0027,2.2322,2.6716,1.3388,2.0219,3.0043,5.4182,5.1352,0.7748,2.5305,1.852,0.897,1.6751,1.6954,1.8031,2.7782,0.9568,2.0665,4.5608,1.3708,4.4302,1.3405,6.056,2.6588,2.1599,3.4026,1.3999,5.7192,2.1312,2.0629,5.8775,3.1786,6.4591,1.4209,4.3089,3.5193,0.9164,2.0974,1.1338,3.5845,2.2431,0.9757,,
03-Mar-12,1.1384,2.9789,2.2146,2.6623,1.3308,2.0078,2.9837,5.3827,5.0932,0.7692,2.5093,1.8371,0.8952,1.6725,1.694,1.8023,2.772,0.9496,2.0516,4.5537,1.3653,4.4094,1.3383,6.0314,2.6555,2.1556,3.3802,1.3944,5.709,2.1276,2.0322,5.8684,3.1616,6.4268,1.4198,4.3042,3.5139,0.915,2.0941,1.1317,3.5775,2.2314,0.9774,,
04-Mar-12,1.1384,2.9789,2.2146,2.6623,1.3308,2.0078,2.9837,5.3827,5.0932,0.7692,2.5093,1.8371,0.8952,1.6725,1.694,1.8023,2.772,0.9496,2.0516,4.5537,1.3653,4.4094,1.3383,6.0314,2.6555,2.1556,3.3802,1.3944,5.709,2.1276,2.0322,5.8684,3.1616,6.4268,1.4198,4.3042,3.5139,0.915,2.0941,1.1317,3.5775,2.2314,0.9774,,
05-Mar-12,1.1384,2.9789,2.2146,2.6623,1.3308,2.0078,2.9837,5.3827,5.0932,0.7692,2.5093,1.8371,0.8952,1.6725,1.694,1.8023,2.772,0.9496,2.0516,4.5537,1.3653,4.4094,1.3383,6.0314,2.6555,2.1556,3.3802,1.3944,5.709,2.1276,2.0322,5.8684,3.1616,6.4268,1.4198,4.3042,3.5139,0.915,2.0941,1.1317,3.5775,2.2314,0.9774,,
06-Mar-12,1.1235,2.9514,2.194,2.6282,1.3183,1.9821,2.9552,5.3113,5.0435,0.7522,2.4824,1.8196,0.8861,1.6626,1.6718,1.7758,2.7579,0.9381,2.047,4.5268,1.3702,4.3764,1.3224,5.987,2.6362,2.1416,3.3325,1.3672,5.6765,2.115,2.0177,5.8337,3.1193,6.3538,1.4078,4.2748,3.4934,0.9074,2.0814,1.1239,3.5582,2.1984,0.9616,,
07-Mar-12,1.1215,2.934,2.181,2.6172,1.3181,1.9827,2.9277,5.2561,5.0101,0.7423,2.4553,1.8085,0.8762,1.6593,1.6595,1.7572,2.7511,0.9283,2.0498,4.5178,1.3534,4.3472,1.3138,5.9752,2.6304,2.1376,3.3001,1.3517,5.6341,2.1108,2.0285,5.8221,3.1131,6.3383,1.4027,4.2686,3.4864,0.9056,2.0772,1.1215,3.558,2.1731,0.9541,,
08-Mar-12,1.1149,2.933,2.1803,2.6092,1.3229,1.9712,2.9292,5.2384,5.0063,0.739,2.4469,1.8087,0.8773,1.6579,1.6574,1.7531,2.7479,0.9279,2.0529,4.514,1.3545,4.3623,1.3156,5.9701,2.6275,2.1355,3.2957,1.3567,5.5893,2.1085,2.0293,5.8172,3.0989,6.3074,1.3993,4.2634,3.4835,0.9049,2.0755,1.1207,3.56,2.1696,0.9431,,
09-Mar-12,1.1149,2.933,2.1803,2.6092,1.3229,1.9712,2.9292,5.2384,5.0063,0.739,2.4469,1.8087,0.8773,1.6579,1.6574,1.7531,2.7479,0.9279,2.0529,4.514,1.3545,4.3623,1.3156,5.9701,2.6275,2.1355,3.2957,1.3567,5.5893,2.1085,2.0293,5.8172,3.0989,6.3074,1.3993,4.2634,3.4835,0.9049,2.0755,1.1207,3.56,2.1696,0.9431,,
10-Mar-12,1.1202,2.9438,2.1885,2.6093,1.3224,1.9807,2.9434,5.323,5.027,0.7447,2.4597,1.8156,0.8849,1.6546,1.6679,1.7577,2.7443,0.9287,2.023,4.505,1.3513,4.3889,1.3214,5.9582,2.6218,2.1329,3.3177,1.3632,5.5782,2.1043,2.0252,5.8056,3.116,6.337,1.3966,4.2448,3.4766,0.9031,2.0715,1.1183,3.554,2.1971,0.94,,
11-Mar-12,1.1202,2.9438,2.1885,2.6093,1.3224,1.9807,2.9434,5.323,5.027,0.7447,2.4597,1.8156,0.8849,1.6546,1.6679,1.7577,2.7443,0.9287,2.023,4.505,1.3513,4.3889,1.3214,5.9582,2.6218,2.1329,3.3177,1.3632,5.5782,2.1043,2.0252,5.8056,3.116,6.337,1.3966,4.2448,3.4766,0.9031,2.0715,1.1183,3.554,2.1971,0.94,,
12-Mar-12,1.1202,2.9438,2.1885,2.6093,1.3224,1.9807,2.9434,5.323,5.027,0.7447,2.4597,1.8156,0.8849,1.6546,1.6679,1.7577,2.7443,0.9287,2.023,4.505,1.3513,4.3889,1.3214,5.9582,2.6218,2.1329,3.3177,1.3632,5.5782,2.1043,2.0252,5.8056,3.116,6.337,1.3966,4.2448,3.4766,0.9031,2.0715,1.1183,3.554,2.1971,0.94,,
13-Mar-12,1.1143,2.9148,2.167,2.5864,1.3092,1.9533,2.8981,5.2756,4.9774,0.7412,2.4287,1.7972,0.8805,1.6522,1.6677,1.7375,2.739,0.9194,2.0066,4.4985,1.3482,4.3671,1.3105,5.9389,2.6116,2.1295,3.307,1.3498,5.5692,2.1012,2.0223,5.7972,3.0767,6.2721,1.3926,4.2387,3.4716,0.9,2.0685,1.1164,3.5493,2.1853,0.9226,,
14-Mar-12,1.1078,2.9126,2.1653,2.5849,1.3031,1.9596,2.9055,5.2693,4.9701,0.7371,2.4287,1.7959,0.8816,1.6515,1.668,1.7394,2.7388,0.9236,1.9984,4.4966,1.3476,4.3813,1.3104,5.9471,2.6103,2.1278,3.3076,1.3572,5.5966,2.1003,2.014,5.7947,3.0754,6.2943,1.3929,4.2366,3.4702,0.8996,2.068,1.1164,3.5464,2.1878,0.9192,,
15-Mar-12,1.1018,2.9003,2.1561,2.5911,1.2972,1.9378,2.8825,5.2131,4.9452,0.7405,2.43,1.7813,0.8769,1.6504,1.6642,1.7281,2.7368,0.9219,1.9784,4.4935,1.3473,4.3672,1.3047,5.9367,2.6066,2.1264,3.3028,1.3395,5.5922,2.0987,2.03,5.7909,3.062,6.2362,1.3924,4.2354,3.468,0.899,2.0669,1.1155,3.5416,2.1819,0.9211,,
16-Mar-12,1.1018,2.8946,2.1519,2.5843,1.2946,1.9366,2.8442,5.1956,4.924,0.7377,2.4154,1.7771,0.875,1.6497,1.661,1.7302,2.7347,0.915,1.9778,4.4917,1.3462,4.3604,1.3044,5.9214,2.6069,2.1252,3.2698,1.3417,5.5767,2.0978,2.0317,5.7884,3.055,6.2338,1.3919,4.2335,3.4666,0.8987,2.0663,1.1167,3.5326,2.1542,0.9146,,
17-Mar-12,1.101,2.8945,2.152,2.5935,1.2953,1.9461,2.8472,5.2099,4.9145,0.7369,2.4218,1.7827,0.877,1.6492,1.6597,1.7361,2.7335,0.9144,1.969,4.4902,1.3463,4.3771,1.3065,5.9175,2.6084,2.1244,3.2778,1.3492,5.6176,2.0974,2.0462,5.7867,3.0711,6.246,1.389,4.2357,3.4656,0.8984,2.0656,1.118,3.5231,2.1571,0.9173,,
18-Mar-12,1.101,2.8945,2.152,2.5935,1.2953,1.9461,2.8472,5.2099,4.9145,0.7369,2.4218,1.7827,0.877,1.6492,1.6597,1.7361,2.7335,0.9144,1.969,4.4902,1.3463,4.3771,1.3065,5.9175,2.6084,2.1244,3.2778,1.3492,5.6176,2.0974,2.0462,5.7867,3.0711,6.246,1.389,4.2357,3.4656,0.8984,2.0656,1.118,3.5231,2.1571,0.9173,,
19-Mar-12,1.101,2.8945,2.152,2.5935,1.2953,1.9461,2.8472,5.2099,4.9145,0.7369,2.4218,1.7827,0.877,1.6492,1.6597,1.7361,2.7335,0.9144,1.969,4.4902,1.3463,4.3771,1.3065,5.9175,2.6084,2.1244,3.2778,1.3492,5.6176,2.0974,2.0462,5.7867,3.0711,6.246,1.389,4.2357,3.4656,0.8984,2.0656,1.118,3.5231,2.1571,0.9173,,
20-Mar-12,1.1047,2.9165,2.1685,2.6097,1.304,1.958,2.8693,5.2656,4.9532,0.7512,2.4405,1.7978,0.8857,1.6473,1.6608,1.7442,2.7331,0.9128,1.9816,4.4851,1.3709,4.3834,1.3097,5.9341,2.6057,2.1222,3.2811,1.3595,5.6371,2.095,2.0591,5.78,3.0848,6.2761,1.3863,4.2359,3.4617,0.8956,2.063,1.1152,3.5144,2.1788,0.9154,,
21-Mar-12,1.1049,2.9187,2.17,2.6074,1.3058,1.9642,2.8598,5.2493,4.9573,0.7488,2.436,1.7995,0.8859,1.6433,1.6572,1.7245,2.7242,0.9046,1.9624,4.4742,1.3448,4.3803,1.3005,5.9218,2.5985,2.1164,3.2598,1.3421,5.6345,2.0899,2.049,5.766,3.0947,6.2947,1.3814,4.2271,3.453,0.8934,2.058,1.1125,3.5063,2.1631,0.9028,,
22-Mar-12,1.1082,2.9276,2.1766,2.6075,1.3079,1.9663,2.8613,5.2524,4.9774,0.7483,2.4464,1.8052,0.8865,1.6422,1.6591,1.7194,2.722,0.9066,1.9566,4.4712,1.3439,4.3918,1.3003,5.9093,2.5975,2.1151,3.2504,1.341,5.6225,2.0885,2.04,5.7621,3.0985,6.304,1.3828,4.2282,3.4506,0.8928,2.0566,1.1115,3.504,2.1566,0.9051,,
23-Mar-12,1.1091,2.9044,2.1595,2.5925,1.2986,1.9548,2.8316,5.1829,4.941,0.7361,2.4241,1.7913,0.8714,1.6403,1.6482,1.7015,2.7185,0.9058,1.9777,4.466,1.3418,4.3703,1.2948,5.8982,2.6041,2.1125,3.2106,1.3259,5.6089,2.0861,2.0504,5.7554,3.0891,6.283,1.3821,4.2263,3.4466,0.8918,2.0542,1.1102,3.505,2.1224,0.9025,,
24-Mar-12,1.1031,2.9206,2.1715,2.599,1.3015,1.9464,2.8442,5.2075,4.9688,0.7375,2.4329,1.8017,0.8773,1.6385,1.6374,1.7039,2.7144,0.9099,1.9827,4.4611,1.3403,4.3862,1.297,5.9003,2.5982,2.1099,3.1993,1.3316,5.5724,2.0838,2.0304,5.7491,3.0741,6.2821,1.3794,4.2237,3.4428,0.8908,2.0518,1.109,3.5228,2.122,0.901,,
25-Mar-12,1.1031,2.9206,2.1715,2.599,1.3015,1.9464,2.8442,5.2075,4.9688,0.7375,2.4329,1.8017,0.8773,1.6385,1.6374,1.7039,2.7144,0.9099,1.9827,4.4611,1.3403,4.3862,1.297,5.9003,2.5982,2.1099,3.1993,1.3316,5.5724,2.0838,2.0304,5.7491,3.0741,6.2821,1.3794,4.2237,3.4428,0.8908,2.0518,1.109,3.5228,2.122,0.901,,
26-Mar-12,1.1031,2.9206,2.1715,2.599,1.3015,1.9464,2.8442,5.2075,4.9688,0.7375,2.4329,1.8017,0.8773,1.6385,1.6374,1.7039,2.7144,0.9099,1.9827,4.4611,1.3403,4.3862,1.297,5.9003,2.5982,2.1099,3.1993,1.3316,5.5724,2.0838,2.0304,5.7491,3.0741,6.2821,1.3794,4.2237,3.4428,0.8908,2.0518,1.109,3.5228,2.122,0.901,,
27-Mar-12,1.1095,2.918,2.1696,2.6014,1.2956,1.9558,2.8515,5.2485,4.9716,0.7419,2.4312,1.8002,0.8813,1.6387,1.6438,1.7164,2.7167,0.9138,1.9786,4.4616,1.3621,4.3905,1.2987,5.9052,2.5953,2.1094,3.194,1.3395,5.606,2.0841,2.0458,5.7498,3.0919,6.2908,1.3814,4.2208,3.4432,0.8889,2.052,1.1091,3.5218,2.1403,0.9055,,
28-Mar-12,1.1146,2.9505,2.1937,2.6219,1.3007,1.9716,2.8934,5.31,5.0202,0.7544,2.466,1.8196,0.8925,1.642,1.6554,1.728,2.7205,0.9206,1.9826,4.4706,1.3393,4.4259,1.3087,5.9235,2.6038,2.1148,3.235,1.3525,5.6725,2.0883,2.0322,5.7614,3.1217,6.3447,1.3872,4.225,3.4502,0.8907,2.0561,1.112,3.5224,2.1729,0.9038,,
29-Mar-12,1.1265,2.9661,2.2055,2.6313,1.3061,1.9811,2.8999,5.312,5.0449,0.756,2.484,1.8287,0.8973,1.6524,1.6577,1.7198,2.7381,0.926,1.9901,4.4989,1.3489,4.4386,1.3157,5.961,2.6207,2.1285,3.2489,1.3523,5.6814,2.1018,2.0552,5.7979,3.1355,6.3775,1.3964,4.2454,3.4719,0.8963,2.0692,1.1184,3.5366,2.1665,0.9072,,
30-Mar-12,1.1323,2.9655,2.2053,2.6364,1.3081,1.9881,2.8883,5.2997,5.0375,0.7501,2.4926,1.83,0.892,1.6605,1.6598,1.7178,2.7504,0.9318,2.0188,4.521,1.3561,4.4519,1.3194,5.9881,2.6331,2.1385,3.2372,1.353,5.6701,2.1121,2.0576,5.8263,3.1449,6.4122,1.4013,4.2597,3.4888,0.9007,2.0793,1.1253,3.5449,2.1481,0.9096,,
31-Mar-12,1.1264,2.9774,2.2149,2.6578,1.3145,1.9925,2.9138,5.3318,5.0564,0.7516,2.5073,1.8387,0.895,1.66,1.666,1.7267,2.7478,0.9304,2.0222,4.5196,1.3557,4.4744,1.3209,5.9993,2.6358,2.138,3.2613,1.3639,5.6601,2.1114,2.0698,5.8246,3.1559,6.4234,1.4052,4.2531,3.4877,0.9005,2.0785,1.1243,3.5449,2.1657,0.9117,,
01-Apr-12,1.1264,2.9774,2.2149,2.6578,1.3145,1.9925,2.9138,5.3318,5.0564,0.7516,2.5073,1.8387,0.895,1.66,1.666,1.7267,2.7478,0.9304,2.0222,4.5196,1.3557,4.4744,1.3209,5.9993,2.6358,2.138,3.2613,1.3639,5.6601,2.1114,2.0698,5.8246,3.1559,6.4234,1.4052,4.2531,3.4877,0.9005,2.0785,1.1243,3.5449,2.1657,0.9117,,
02-Apr-12,1.1264,2.9774,2.2149,2.6578,1.3145,1.9925,2.9138,5.3318,5.0564,0.7516,2.5073,1.8387,0.895,1.66,1.666,1.7267,2.7478,0.9304,2.0222,4.5196,1.3557,4.4744,1.3209,5.9993,2.6358,2.138,3.2613,1.3639,5.6601,2.1114,2.0698,5.8246,3.1559,6.4234,1.4052,4.2531,3.4877,0.9005,2.0785,1.1243,3.5449,2.1657,0.9117,,
03-Apr-12,1.1222,2.946,2.1918,2.6355,1.3011,1.9669,2.8965,5.2975,5.0059,0.7455,2.4835,1.8205,0.8858,1.6434,1.6464,1.707,2.7221,0.9224,1.9869,4.4745,1.3627,4.4181,1.31,5.9264,2.6133,2.1164,3.2306,1.3476,5.5997,2.09,2.0543,5.7663,3.1184,6.3528,1.3889,4.2069,3.4529,0.8899,2.0574,1.1121,3.5267,2.1495,0.9,,
04-Apr-12,1.12,2.9486,2.1937,2.6332,1.3026,1.9682,2.8995,5.3086,5.0122,0.7466,2.4973,1.8228,0.8908,1.6447,1.6585,1.706,2.7253,0.9255,2.005,4.4781,1.3426,4.4203,1.3145,5.9354,2.6164,2.1182,3.2421,1.3519,5.6144,2.0917,2.0255,5.7709,3.1209,6.3541,1.3878,4.2069,3.4555,0.8906,2.059,1.1119,3.5246,2.1413,0.8979,,
05-Apr-12,1.1196,2.9104,2.1654,2.6105,1.293,1.9445,2.8608,5.2241,4.9533,0.7334,2.4596,1.7989,0.8821,1.6446,1.6552,1.6883,2.7242,0.9185,1.9988,4.4777,1.342,4.3963,1.3062,5.9222,2.6121,2.1177,3.2178,1.3397,5.5885,2.0921,2.0204,5.7705,3.0856,6.2893,1.3908,4.2011,3.4555,0.8906,2.0589,1.1109,3.5062,2.1077,0.9016,,
06-Apr-12,1.1032,2.8847,2.146,2.6,1.2852,1.9349,2.8399,5.1558,4.9084,0.7244,2.4404,1.7857,0.8701,1.6418,1.6443,1.6861,2.7206,0.9149,2.0044,4.4702,1.3397,4.3846,1.3015,5.9079,2.6008,2.1141,3.2129,1.3363,5.5786,2.0885,2.0244,5.7607,3.0803,6.2538,1.3881,4.1955,3.4498,0.8891,2.0554,1.1085,3.5,2.0912,0.8992,,
07-Apr-12,1.0949,2.8789,2.1419,2.5993,1.2831,1.9178,2.8311,5.1598,4.9023,0.7259,2.4294,1.7826,0.8699,1.6387,1.6511,1.6918,2.7156,0.9144,1.9885,4.4616,1.3372,4.3891,1.3009,5.8925,2.599,2.1101,3.2068,1.3398,5.5623,2.0843,2.0156,5.7498,3.0745,6.2023,1.3825,4.1892,3.4434,0.8874,2.0516,1.1051,3.5031,2.0909,0.8995,,
08-Apr-12,1.0949,2.8789,2.1419,2.5993,1.2831,1.9178,2.8311,5.1598,4.9023,0.7259,2.4294,1.7826,0.8699,1.6387,1.6511,1.6918,2.7156,0.9144,1.9885,4.4616,1.3372,4.3891,1.3009,5.8925,2.599,2.1101,3.2068,1.3398,5.5623,2.0843,2.0156,5.7498,3.0745,6.2023,1.3825,4.1892,3.4434,0.8874,2.0516,1.1051,3.5031,2.0909,0.8995,,
09-Apr-12,1.0949,2.8789,2.1419,2.5993,1.2831,1.9178,2.8311,5.1598,4.9023,0.7259,2.4294,1.7826,0.8699,1.6387,1.6511,1.6918,2.7156,0.9144,1.9885,4.4616,1.3372,4.3891,1.3009,5.8925,2.599,2.1101,3.2068,1.3398,5.5623,2.0843,2.0156,5.7498,3.0745,6.2023,1.3825,4.1892,3.4434,0.8874,2.0516,1.1051,3.5031,2.0909,0.8995,,
10-Apr-12,1.0949,2.8789,2.1419,2.5993,1.2831,1.9178,2.8311,5.1598,4.9023,0.7259,2.4294,1.7826,0.8699,1.6387,1.6511,1.6918,2.7156,0.9144,1.9885,4.4616,1.3372,4.3891,1.3009,5.8925,2.599,2.1101,3.2068,1.3398,5.5623,2.0843,2.0156,5.7498,3.0745,6.2023,1.3825,4.1892,3.4434,0.8874,2.0516,1.1051,3.5031,2.0909,0.8995,,
11-Apr-12,1.094,2.8774,2.1406,2.591,1.2819,1.924,2.8236,5.1326,4.8993,0.7232,2.414,1.7804,0.8639,1.6374,1.6397,1.6836,2.7144,0.9089,2.018,4.4582,1.3357,4.3726,1.2982,5.892,2.5947,2.1087,3.1912,1.3369,5.5251,2.0827,2.0017,5.7453,3.0549,6.2098,1.384,4.1862,3.441,0.8852,2.0506,1.11,3.5024,2.0625,0.9009,,
12-Apr-12,1.099,2.8975,2.1551,2.6114,1.2898,1.9231,2.8396,5.1394,4.9275,0.7237,2.4236,1.7942,0.8704,1.639,1.6364,1.6898,2.7154,0.9078,2.0275,4.4624,1.338,4.3721,1.3031,5.9042,2.5984,2.1108,3.1889,1.343,5.4994,2.0852,2.0235,5.7509,3.0578,6.2317,1.3861,4.1889,3.4442,0.8861,2.0526,1.1106,3.5021,2.0521,0.8941,,
13-Apr-12,1.0996,2.8942,2.1527,2.6129,1.29,1.9298,2.8309,5.1508,4.9214,0.7249,2.4203,1.7905,0.8689,1.6378,1.6381,1.703,2.7137,0.9099,2.0225,4.4591,1.3381,4.3669,1.3067,5.8999,2.5968,2.1096,3.1839,1.345,5.5389,2.0837,2.032,5.7467,3.0613,6.23,1.3866,4.1836,3.4417,0.8854,2.0511,1.1092,3.4975,2.0621,0.8925,,
14-Apr-12,1.0996,2.8942,2.1527,2.6129,1.29,1.9298,2.8309,5.1508,4.9214,0.7249,2.4203,1.7905,0.8689,1.6378,1.6381,1.703,2.7137,0.9099,2.0225,4.4591,1.3381,4.3669,1.3067,5.8999,2.5968,2.1096,3.1839,1.345,5.5389,2.0837,2.032,5.7467,3.0613,6.23,1.3866,4.1836,3.4417,0.8854,2.0511,1.1092,3.4975,2.0621,0.8925,,
15-Apr-12,1.0996,2.8942,2.1527,2.6129,1.29,1.9298,2.8309,5.1508,4.9214,0.7249,2.4203,1.7905,0.8689,1.6378,1.6381,1.703,2.7137,0.9099,2.0225,4.4591,1.3381,4.3669,1.3067,5.8999,2.5968,2.1096,3.1839,1.345,5.5389,2.0837,2.032,5.7467,3.0613,6.23,1.3866,4.1836,3.4417,0.8854,2.0511,1.1092,3.4975,2.0621,0.8925,,
16-Apr-12,1.0996,2.8942,2.1527,2.6129,1.29,1.9298,2.8309,5.1508,4.9214,0.7249,2.4203,1.7905,0.8689,1.6378,1.6381,1.703,2.7137,0.9099,2.0225,4.4591,1.3381,4.3669,1.3067,5.8999,2.5968,2.1096,3.1839,1.345,5.5389,2.0837,2.032,5.7467,3.0613,6.23,1.3866,4.1836,3.4417,0.8854,2.0511,1.1092,3.4975,2.0621,0.8925,,
17-Apr-12,1.0996,2.8942,2.1527,2.6129,1.29,1.9298,2.8309,5.1508,4.9214,0.7249,2.4203,1.7905,0.8689,1.6378,1.6381,1.703,2.7137,0.9099,2.0225,4.4591,1.3381,4.3669,1.3067,5.8999,2.5968,2.1096,3.1839,1.345,5.5389,2.0837,2.032,5.7467,3.0613,6.23,1.3866,4.1836,3.4417,0.8854,2.0511,1.1092,3.4975,2.0621,0.8925,,
18-Apr-12,1.099,2.888,2.1485,2.6087,1.2897,1.9211,2.8489,5.1362,4.9124,0.7234,2.4185,1.7882,0.8671,1.6342,1.6403,1.6953,2.7072,0.9131,2.0278,4.4493,1.3339,4.355,1.3074,5.8869,2.5934,2.1058,3.1729,1.3392,5.5141,2.0791,2.0402,5.734,3.0489,6.1988,1.3878,4.163,3.4341,0.8819,2.0466,1.1079,3.4977,2.0869,0.8848,,
19-Apr-12,1.0966,2.8716,2.136,2.6116,1.2845,1.925,2.8353,5.1129,4.8805,0.7197,2.4141,1.7769,0.8633,1.6333,1.6501,1.6942,2.7032,0.9114,2.0053,4.447,1.3333,4.3395,1.3054,5.8879,2.5915,2.1043,3.1607,1.3382,5.537,2.078,2.0239,5.7309,3.0472,6.202,1.387,4.1616,3.4322,0.8814,2.0455,1.107,3.4881,2.0843,0.8779,,
20-Apr-12,1.0933,2.8796,2.1421,2.6185,1.2873,1.9268,2.842,5.1267,4.8979,0.7216,2.4237,1.7826,0.8631,1.6332,1.6505,1.6926,2.7022,0.9132,1.9998,4.4466,1.3332,4.3448,1.3052,5.8875,2.5909,2.1045,3.1408,1.336,5.534,2.0776,2.0415,5.7305,3.047,6.2071,1.3862,4.1583,3.432,0.8814,2.0453,1.1062,3.4928,2.0881,0.8696,,
21-Apr-12,1.0903,2.89,2.1498,2.6258,1.2912,1.921,2.8506,5.1345,4.9158,0.725,2.4322,1.7891,0.8636,1.6295,1.6428,1.6856,2.6957,0.9104,1.994,4.4365,1.3297,4.3496,1.3049,5.8805,2.583,2.0996,3.1293,1.3269,5.5197,2.0732,2.0369,5.7175,3.0458,6.2045,1.3811,4.1463,3.4241,0.8794,2.0405,1.1028,3.4834,2.0864,0.8668,,
22-Apr-12,1.0903,2.89,2.1498,2.6258,1.2912,1.921,2.8506,5.1345,4.9158,0.725,2.4322,1.7891,0.8636,1.6295,1.6428,1.6856,2.6957,0.9104,1.994,4.4365,1.3297,4.3496,1.3049,5.8805,2.583,2.0996,3.1293,1.3269,5.5197,2.0732,2.0369,5.7175,3.0458,6.2045,1.3811,4.1463,3.4241,0.8794,2.0405,1.1028,3.4834,2.0864,0.8668,,
23-Apr-12,1.0903,2.89,2.1498,2.6258,1.2912,1.921,2.8506,5.1345,4.9158,0.725,2.4322,1.7891,0.8636,1.6295,1.6428,1.6856,2.6957,0.9104,1.994,4.4365,1.3297,4.3496,1.3049,5.8805,2.583,2.0996,3.1293,1.3269,5.5197,2.0732,2.0369,5.7175,3.0458,6.2045,1.3811,4.1463,3.4241,0.8794,2.0405,1.1028,3.4834,2.0864,0.8668,,
24-Apr-12,1.0979,2.8726,2.137,2.6178,1.2861,1.923,2.8314,5.0874,4.8804,0.7142,2.4144,1.7783,0.8528,1.6277,1.6323,1.6747,2.6926,0.9072,2.007,4.4316,1.3468,4.3261,1.3029,5.8741,2.5802,2.0973,3.0986,1.3196,5.5199,2.0709,2.0346,5.7112,3.0538,6.2064,1.3796,4.1434,3.4205,0.8769,2.0383,1.1001,3.4726,2.0689,0.8697,,
25-Apr-12,1.0929,2.8804,2.1428,2.6295,1.2885,1.9164,2.8384,5.1038,4.8928,0.7183,2.4156,1.7828,0.8587,1.6279,1.6435,1.6738,2.6933,0.9102,2.0041,4.4323,1.3295,4.3321,1.3051,5.8748,2.5808,2.0977,3.0852,1.3228,5.5268,2.0709,2.0349,5.7119,3.0485,6.2134,1.3785,4.1469,3.421,0.877,2.038,1.1013,3.4702,2.0773,0.866,,
26-Apr-12,1.0958,2.8933,2.1526,2.6212,1.2941,1.9232,2.8453,5.1497,4.9188,0.7453,2.4189,1.7911,0.8668,1.6285,1.6498,1.6827,2.6937,0.9179,2.0055,4.4338,1.3299,4.3439,1.3082,5.8812,2.5832,2.0988,3.0978,1.3243,5.5587,2.0716,2.0356,5.714,3.0553,6.2287,1.3812,4.1484,3.4222,0.8774,2.0388,1.1028,3.4714,2.0994,0.867,,
27-Apr-12,1.0993,2.8916,2.151,2.6349,1.2943,1.9252,2.8462,5.1392,4.915,0.7486,2.4242,1.7903,0.8689,1.6281,1.6569,1.6885,2.6937,0.9216,2.0137,4.4329,1.3296,4.3445,1.3114,5.8819,2.582,2.0983,3.0988,1.3292,5.561,2.0711,2.03,5.7126,3.0603,6.2408,1.3811,4.1489,3.4214,0.8771,2.0383,1.1019,3.4728,2.1009,0.8664,,
28-Apr-12,1.0992,2.8948,2.1532,2.6387,1.2959,1.9174,2.845,5.1631,4.9249,0.7507,2.4205,1.7926,0.8669,1.6268,1.6543,1.6955,2.6907,0.9241,2.0169,4.4292,1.3456,4.3452,1.3128,5.8814,2.5783,2.0966,3.0967,1.3278,5.5289,2.0692,2.0209,5.7081,3.0579,6.2061,1.381,4.1448,3.4185,0.8764,2.0366,1.0999,3.4724,2.094,0.8634,,
29-Apr-12,1.0992,2.8948,2.1532,2.6387,1.2959,1.9174,2.845,5.1631,4.9249,0.7507,2.4205,1.7926,0.8669,1.6268,1.6543,1.6955,2.6907,0.9241,2.0169,4.4292,1.3456,4.3452,1.3128,5.8814,2.5783,2.0966,3.0967,1.3278,5.5289,2.0692,2.0209,5.7081,3.0579,6.2061,1.381,4.1448,3.4185,0.8764,2.0366,1.0999,3.4724,2.094,0.8634,,
30-Apr-12,1.0992,2.8948,2.1532,2.6387,1.2959,1.9174,2.845,5.1631,4.9249,0.7507,2.4205,1.7926,0.8669,1.6268,1.6543,1.6955,2.6907,0.9241,2.0169,4.4292,1.3456,4.3452,1.3128,5.8814,2.5783,2.0966,3.0967,1.3278,5.5289,2.0692,2.0209,5.7081,3.0579,6.2061,1.381,4.1448,3.4185,0.8764,2.0366,1.0999,3.4724,2.094,0.8634,,
01-May-12,1.1013,2.8934,2.1523,2.6475,1.295,1.9283,2.8387,5.1627,4.8876,0.753,2.4142,1.7912,0.8666,1.6282,1.6582,1.698,2.6935,0.9277,2.0309,4.4331,1.3461,4.3458,1.3174,5.8886,2.5931,2.0985,3.0899,1.3353,5.5451,2.071,2.0226,5.713,3.0548,6.252,1.3822,4.1519,3.4215,0.8758,2.0378,1.101,3.4745,2.1048,0.8627,,
02-May-12,1.1044,2.9096,2.1643,2.646,1.3071,1.9337,2.8568,5.1873,4.866,0.7555,2.4284,1.8016,0.8669,1.6328,1.6535,1.6839,2.7043,0.9268,2.0438,4.4455,1.3345,4.3338,1.3195,5.9074,2.6013,2.1047,3.0965,1.327,5.5608,2.0768,2.0283,5.7291,3.0634,6.2696,1.3861,4.1636,3.4311,0.8783,2.0436,1.1041,3.4843,2.1003,0.8563,,
